Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Vol, Ask Vol, Keltner Average, Top, Bottom
2016/6/10, 09:32:11.162, 2091.00, 2091.25, 2090.75, 2090.75, 3156, 1000, 2090.94, 2090.92, 2091.00, 1261, 1895, 2090.46, 2092.38, 2088.53
2016/6/10, 09:32:44.108, 2090.75, 2091.00, 2090.50, 2091.00, 3008, 1000, 2090.81, 2090.83, 2090.75, 1595, 1413, 2090.51, 2092.35, 2088.66
2016/6/10, 09:33:18.11, 2091.00, 2091.00, 2090.50, 2090.75, 3000, 1000, 2090.81, 2090.75, 2090.75, 1601, 1399, 2090.53, 2092.30, 2088.76
2016/6/10, 09:34:00.100, 2090.75, 2091.00, 2090.00, 2090.75, 3053, 1000, 2090.63, 2090.58, 2090.50, 1668, 1385, 2090.55, 2092.37, 2088.73
2016/6/10, 09:34:42.42, 2090.75, 2091.25, 2090.50, 2090.75, 2981, 1000, 2090.81, 2090.83, 2090.88, 1517, 1464, 2090.57, 2092.38, 2088.76
2016/6/10, 09:35:15.23, 2090.75, 2091.25, 2090.00, 2090.00, 3013, 1000, 2090.50, 2090.42, 2090.63, 1685, 1328, 2090.52, 2092.42, 2088.61
2016/6/10, 09:35:44.110, 2090.00, 2090.25, 2089.75, 2090.25, 3009, 1000, 2090.06, 2090.08, 2090.00, 1475, 1534, 2090.49, 2092.32, 2088.66
2016/6/10, 09:36:22.25, 2090.25, 2090.25, 2089.50, 2089.75, 3266, 1000, 2089.94, 2089.83, 2089.88, 2131, 1135, 2090.42, 2092.24, 2088.60
2016/6/10, 09:36:44.145, 2089.75, 2089.75, 2088.75, 2089.25, 3550, 1000, 2089.38, 2089.25, 2089.25, 1771, 1779, 2090.31, 2092.17, 2088.45
2016/6/10, 09:37:01.24, 2089.25, 2089.25, 2088.25, 2088.25, 2787, 1000, 2088.75, 2088.58, 2088.75, 1964, 823, 2090.11, 2092.01, 2088.21
2016/6/10, 09:37:34.23, 2088.25, 2089.00, 2088.25, 2088.50, 2920, 1000, 2088.50, 2088.58, 2088.63, 1455, 1465, 2089.96, 2091.84, 2088.08
2016/6/10, 09:37:54.79, 2088.50, 2088.50, 2088.00, 2088.25, 3024, 1000, 2088.31, 2088.25, 2088.25, 1631, 1393, 2089.80, 2091.60, 2087.99
2016/6/10, 09:38:07.365, 2088.25, 2088.50, 2087.75, 2088.50, 2626, 1000, 2088.25, 2088.25, 2088.13, 1412, 1214, 2089.67, 2091.46, 2087.88
2016/6/10, 09:38:35.80, 2088.50, 2088.50, 2087.75, 2088.00, 2806, 1000, 2088.19, 2088.08, 2088.13, 1729, 1077, 2089.51, 2091.29, 2087.73
2016/6/10, 09:39:01.72, 2088.00, 2089.00, 2088.00, 2088.25, 3167, 1000, 2088.31, 2088.42, 2088.50, 1589, 1578, 2089.39, 2091.22, 2087.57
2016/6/10, 09:39:29.48, 2088.25, 2088.50, 2087.75, 2088.25, 3443, 1000, 2088.19, 2088.17, 2088.13, 1437, 2006, 2089.28, 2091.10, 2087.47
2016/6/10, 09:39:51.46, 2088.25, 2088.25, 2087.50, 2088.00, 3166, 1000, 2088.00, 2087.92, 2087.88, 1922, 1244, 2089.16, 2090.96, 2087.36
2016/6/10, 09:40:14.42, 2088.00, 2088.25, 2087.50, 2087.50, 2764, 1000, 2087.81, 2087.75, 2087.88, 1464, 1300, 2089.00, 2090.79, 2087.21
2016/6/10, 09:40:39.117, 2087.50, 2088.00, 2086.75, 2087.00, 2880, 1000, 2087.31, 2087.25, 2087.38, 1593, 1287, 2088.81, 2090.70, 2086.92
2016/6/10, 09:40:58.250, 2087.00, 2087.25, 2086.75, 2087.25, 2797, 1000, 2087.06, 2087.08, 2087.00, 1292, 1505, 2088.66, 2090.48, 2086.85
2016/6/10, 09:41:12.8, 2087.25, 2087.50, 2086.50, 2086.75, 2670, 1000, 2087.00, 2086.92, 2087.00, 1204, 1466, 2088.48, 2090.34, 2086.62
2016/6/10, 09:41:39.58, 2086.75, 2087.25, 2086.50, 2087.00, 2690, 1000, 2086.88, 2086.92, 2086.88, 1409, 1281, 2088.34, 2090.18, 2086.50
2016/6/10, 09:42:07.40, 2087.00, 2087.25, 2086.50, 2087.00, 2855, 1000, 2086.94, 2086.92, 2086.88, 1131, 1724, 2088.21, 2090.04, 2086.39
2016/6/10, 09:42:53.26, 2087.00, 2087.50, 2086.50, 2087.25, 3078, 1000, 2087.06, 2087.08, 2087.00, 1696, 1382, 2088.12, 2089.99, 2086.25
2016/6/10, 09:43:27.65, 2087.25, 2087.75, 2087.25, 2087.50, 2866, 1000, 2087.44, 2087.50, 2087.50, 1207, 1659, 2088.06, 2089.86, 2086.27
2016/6/10, 09:44:16.15, 2087.50, 2088.25, 2087.50, 2088.25, 2911, 1000, 2087.88, 2088.00, 2087.88, 1119, 1792, 2088.08, 2089.86, 2086.30
2016/6/10, 09:44:52.44, 2088.25, 2088.75, 2087.50, 2087.50, 2981, 1000, 2088.00, 2087.92, 2088.13, 1623, 1358, 2088.02, 2089.91, 2086.14
2016/6/10, 09:45:06.19, 2087.50, 2088.00, 2087.25, 2087.75, 2814, 1000, 2087.63, 2087.67, 2087.63, 1194, 1620, 2088.00, 2089.86, 2086.13
2016/6/10, 09:45:38.102, 2087.75, 2088.50, 2087.50, 2088.25, 2735, 1000, 2088.00, 2088.08, 2088.00, 1126, 1609, 2088.02, 2089.93, 2086.12
2016/6/10, 09:46:22.4, 2088.25, 2088.75, 2087.75, 2088.00, 2540, 1000, 2088.19, 2088.17, 2088.25, 1310, 1230, 2088.02, 2089.96, 2086.08
2016/6/10, 09:46:54.43, 2088.00, 2088.75, 2087.75, 2088.50, 2623, 1000, 2088.25, 2088.33, 2088.25, 1002, 1621, 2088.07, 2090.04, 2086.10
2016/6/10, 09:47:40.10, 2088.50, 2088.75, 2088.25, 2088.50, 2752, 1000, 2088.50, 2088.50, 2088.50, 1431, 1321, 2088.11, 2089.99, 2086.22
2016/6/10, 09:48:27.49, 2088.50, 2088.50, 2088.00, 2088.50, 2774, 1000, 2088.38, 2088.33, 2088.25, 1418, 1356, 2088.14, 2089.95, 2086.33
2016/6/10, 09:49:35.30, 2088.50, 2088.50, 2087.75, 2088.00, 3489, 1000, 2088.19, 2088.08, 2088.13, 1981, 1508, 2088.13, 2089.93, 2086.33
2016/6/10, 09:50:16.47, 2088.00, 2088.00, 2087.00, 2087.25, 2862, 1000, 2087.56, 2087.42, 2087.50, 1507, 1355, 2088.05, 2089.89, 2086.20
2016/6/10, 09:50:41.15, 2087.25, 2087.50, 2087.00, 2087.00, 3227, 1000, 2087.19, 2087.17, 2087.25, 1666, 1561, 2087.95, 2089.72, 2086.18
2016/6/10, 09:51:31.17, 2087.00, 2087.50, 2086.75, 2087.00, 2956, 1000, 2087.06, 2087.08, 2087.13, 1548, 1408, 2087.86, 2089.62, 2086.09
2016/6/10, 09:52:01.43, 2087.00, 2087.75, 2086.50, 2087.75, 2927, 1000, 2087.25, 2087.33, 2087.13, 1218, 1709, 2087.85, 2089.71, 2085.98
2016/6/10, 09:52:32.9, 2087.75, 2089.00, 2087.25, 2089.00, 2399, 1000, 2088.25, 2088.42, 2088.13, 741, 1658, 2087.96, 2090.03, 2085.88
2016/6/10, 09:52:59.80, 2089.00, 2089.00, 2088.50, 2088.75, 3011, 1000, 2088.81, 2088.75, 2088.75, 1394, 1617, 2088.03, 2090.01, 2086.05
2016/6/10, 09:53:39.7, 2088.75, 2089.25, 2088.50, 2088.50, 3017, 1000, 2088.75, 2088.75, 2088.88, 1677, 1340, 2088.08, 2090.03, 2086.13
2016/6/10, 09:54:09.211, 2088.50, 2088.75, 2087.75, 2088.00, 3215, 1000, 2088.25, 2088.17, 2088.25, 1771, 1444, 2088.07, 2090.05, 2086.09
2016/6/10, 09:54:43.8, 2088.00, 2088.50, 2087.75, 2088.00, 3888, 1000, 2088.06, 2088.08, 2088.13, 1590, 2298, 2088.06, 2090.01, 2086.11
2016/6/10, 09:55:03.69, 2088.00, 2089.50, 2088.00, 2089.50, 3013, 1000, 2088.75, 2089.00, 2088.75, 1307, 1706, 2088.20, 2090.29, 2086.11
2016/6/10, 09:55:38.120, 2089.50, 2089.50, 2088.75, 2088.75, 2846, 1000, 2089.13, 2089.00, 2089.13, 1567, 1279, 2088.25, 2090.31, 2086.20
2016/6/10, 09:56:19.49, 2088.75, 2089.00, 2088.00, 2088.75, 3478, 1000, 2088.63, 2088.58, 2088.50, 1940, 1538, 2088.30, 2090.37, 2086.23
2016/6/10, 09:56:44.17, 2088.75, 2089.50, 2088.75, 2089.00, 3109, 1000, 2089.00, 2089.08, 2089.13, 1373, 1736, 2088.37, 2090.40, 2086.33
2016/6/10, 09:58:25.10, 2089.00, 2089.75, 2088.50, 2088.75, 4950, 1000, 2089.00, 2089.00, 2089.13, 1141, 3809, 2088.40, 2090.51, 2086.29
2016/6/10, 09:59:55.10, 2088.75, 2089.50, 2088.25, 2089.25, 3116, 1000, 2088.94, 2089.00, 2088.88, 1230, 1886, 2088.48, 2090.67, 2086.30
2016/6/10, 10:00:43.81, 2089.25, 2089.75, 2088.75, 2088.75, 3088, 1000, 2089.13, 2089.08, 2089.25, 1628, 1460, 2088.51, 2090.70, 2086.32
2016/6/10, 10:01:11.18, 2088.75, 2089.00, 2088.25, 2088.25, 3185, 1000, 2088.56, 2088.50, 2088.63, 1632, 1553, 2088.48, 2090.62, 2086.35
2016/6/10, 10:01:32.69, 2088.50, 2088.50, 2087.75, 2088.25, 2361, 1000, 2088.25, 2088.17, 2088.13, 1316, 1045, 2088.46, 2090.56, 2086.37
2016/6/10, 10:02:07.44, 2088.25, 2089.00, 2088.00, 2088.75, 3144, 1000, 2088.50, 2088.58, 2088.50, 1337, 1807, 2088.49, 2090.60, 2086.38
2016/6/10, 10:02:46.13, 2088.75, 2089.00, 2088.00, 2088.25, 2586, 1000, 2088.50, 2088.42, 2088.50, 1360, 1226, 2088.47, 2090.59, 2086.34
2016/6/10, 10:03:38.47, 2088.25, 2088.25, 2087.50, 2087.75, 3185, 1000, 2087.94, 2087.83, 2087.88, 1930, 1255, 2088.40, 2090.48, 2086.32
2016/6/10, 10:04:10.18, 2087.75, 2088.00, 2087.00, 2087.25, 2756, 1000, 2087.50, 2087.42, 2087.50, 1404, 1352, 2088.29, 2090.39, 2086.19
2016/6/10, 10:04:50.19, 2087.25, 2087.50, 2086.50, 2086.50, 2588, 1000, 2086.94, 2086.83, 2087.00, 1459, 1129, 2088.12, 2090.23, 2086.01
2016/6/10, 10:05:18.2, 2086.50, 2087.00, 2086.50, 2086.50, 3432, 1000, 2086.63, 2086.67, 2086.75, 2588, 844, 2087.96, 2089.98, 2085.95
2016/6/10, 10:06:08.3, 2086.50, 2087.50, 2086.50, 2086.75, 2936, 1000, 2086.81, 2086.92, 2087.00, 1475, 1461, 2087.85, 2089.89, 2085.81
2016/6/10, 10:06:26.75, 2086.75, 2087.00, 2086.50, 2086.75, 3031, 1000, 2086.75, 2086.75, 2086.75, 1655, 1376, 2087.74, 2089.69, 2085.80
2016/6/10, 10:07:22.0, 2086.75, 2087.25, 2086.25, 2087.25, 3098, 1000, 2086.88, 2086.92, 2086.75, 1479, 1619, 2087.70, 2089.67, 2085.72
2016/6/10, 10:08:17.5, 2087.25, 2087.50, 2086.75, 2087.25, 3375, 1000, 2087.19, 2087.17, 2087.13, 1146, 2229, 2087.65, 2089.60, 2085.71
2016/6/10, 10:09:07.205, 2087.25, 2087.25, 2086.50, 2086.75, 3022, 1000, 2086.94, 2086.83, 2086.88, 1850, 1172, 2087.57, 2089.49, 2085.65
2016/6/10, 10:10:00.0, 2086.50, 2087.25, 2086.50, 2087.25, 2707, 1000, 2086.88, 2087.00, 2086.88, 1052, 1655, 2087.54, 2089.44, 2085.64
2016/6/10, 10:10:57.28, 2087.25, 2087.25, 2086.50, 2086.50, 2457, 1000, 2086.88, 2086.75, 2086.88, 1382, 1075, 2087.44, 2089.32, 2085.56
2016/6/10, 10:12:51.0, 2086.50, 2086.75, 2086.25, 2086.50, 3102, 1000, 2086.50, 2086.50, 2086.50, 1639, 1463, 2087.35, 2089.15, 2085.55
2016/6/10, 10:13:46.3, 2086.50, 2087.25, 2086.00, 2086.25, 2687, 1000, 2086.50, 2086.50, 2086.63, 1407, 1280, 2087.25, 2089.15, 2085.34
2016/6/10, 10:14:37.177, 2086.25, 2087.00, 2086.00, 2086.75, 2951, 1000, 2086.50, 2086.58, 2086.50, 1310, 1641, 2087.20, 2089.14, 2085.26
2016/6/10, 10:15:47.46, 2086.75, 2087.00, 2086.25, 2087.00, 2621, 1000, 2086.75, 2086.75, 2086.63, 1418, 1203, 2087.18, 2089.09, 2085.27
2016/6/10, 10:16:38.28, 2087.00, 2087.25, 2086.25, 2086.50, 3114, 1000, 2086.75, 2086.67, 2086.75, 1247, 1867, 2087.11, 2089.06, 2085.17
2016/6/10, 10:17:33.3, 2086.50, 2087.25, 2086.50, 2087.25, 2680, 1000, 2086.88, 2087.00, 2086.88, 1010, 1670, 2087.13, 2089.05, 2085.21
2016/6/10, 10:18:27.36, 2087.25, 2088.00, 2086.75, 2088.00, 2656, 1000, 2087.50, 2087.58, 2087.38, 831, 1825, 2087.21, 2089.22, 2085.20
2016/6/10, 10:18:56.92, 2088.00, 2088.75, 2088.00, 2088.50, 2929, 1000, 2088.31, 2088.42, 2088.38, 1030, 1899, 2087.33, 2089.31, 2085.36
2016/6/10, 10:19:38.56, 2088.50, 2088.75, 2088.25, 2088.75, 2510, 1000, 2088.56, 2088.58, 2088.50, 945, 1565, 2087.47, 2089.36, 2085.58
2016/6/10, 10:20:30.8, 2088.75, 2088.75, 2088.00, 2088.25, 3024, 1000, 2088.44, 2088.33, 2088.38, 1692, 1332, 2087.54, 2089.41, 2085.67
2016/6/10, 10:21:45.57, 2088.25, 2089.00, 2088.00, 2088.75, 2674, 1000, 2088.50, 2088.58, 2088.50, 937, 1737, 2087.66, 2089.57, 2085.75
2016/6/10, 10:22:25.76, 2088.75, 2089.25, 2088.75, 2089.00, 3050, 1000, 2088.94, 2089.00, 2089.00, 1396, 1654, 2087.79, 2089.62, 2085.95
2016/6/10, 10:23:19.15, 2089.00, 2089.50, 2088.75, 2089.50, 3573, 1000, 2089.19, 2089.25, 2089.13, 1473, 2100, 2087.95, 2089.77, 2086.13
2016/6/10, 10:24:33.80, 2089.50, 2090.50, 2089.50, 2090.50, 2929, 1000, 2090.00, 2090.17, 2090.00, 863, 2066, 2088.19, 2090.05, 2086.33
2016/6/10, 10:24:57.9, 2090.50, 2090.75, 2090.00, 2090.50, 3189, 1000, 2090.44, 2090.42, 2090.38, 1131, 2058, 2088.41, 2090.25, 2086.57
2016/6/10, 10:25:22.53, 2090.50, 2091.25, 2090.00, 2091.00, 2937, 1000, 2090.69, 2090.75, 2090.63, 1395, 1542, 2088.66, 2090.60, 2086.72
2016/6/10, 10:25:52.5, 2091.00, 2091.75, 2090.75, 2091.25, 3354, 1000, 2091.19, 2091.25, 2091.25, 1654, 1700, 2088.91, 2090.88, 2086.93
2016/6/10, 10:26:09.38, 2091.25, 2092.00, 2091.25, 2092.00, 3166, 1000, 2091.63, 2091.75, 2091.63, 907, 2259, 2089.20, 2091.14, 2087.26
2016/6/10, 10:26:40.64, 2092.00, 2092.25, 2091.75, 2091.75, 2647, 1000, 2091.94, 2091.92, 2092.00, 1444, 1203, 2089.44, 2091.30, 2087.58
2016/6/10, 10:27:27.66, 2091.75, 2092.25, 2091.50, 2091.50, 3275, 1000, 2091.75, 2091.75, 2091.88, 1664, 1611, 2089.64, 2091.48, 2087.80
2016/6/10, 10:28:13.12, 2091.50, 2091.75, 2091.00, 2091.25, 2861, 1000, 2091.38, 2091.33, 2091.38, 1541, 1320, 2089.79, 2091.62, 2087.96
2016/6/10, 10:29:24.7, 2091.25, 2091.75, 2091.00, 2091.75, 2768, 1000, 2091.44, 2091.50, 2091.38, 1167, 1601, 2089.98, 2091.79, 2088.17
2016/6/10, 10:30:28.49, 2091.75, 2092.00, 2091.25, 2091.25, 2743, 1000, 2091.56, 2091.50, 2091.63, 1420, 1323, 2090.10, 2091.90, 2088.30
2016/6/10, 10:31:43.31, 2091.25, 2092.00, 2091.00, 2092.00, 2860, 1000, 2091.56, 2091.67, 2091.50, 1346, 1514, 2090.28, 2092.13, 2088.43
2016/6/10, 10:33:11.37, 2092.00, 2093.25, 2092.00, 2093.25, 3054, 1000, 2092.63, 2092.83, 2092.63, 742, 2312, 2090.56, 2092.51, 2088.62
2016/6/10, 10:33:28.40, 2093.25, 2093.75, 2093.00, 2093.50, 3342, 1000, 2093.38, 2093.42, 2093.38, 1231, 2111, 2090.84, 2092.76, 2088.93
2016/6/10, 10:33:43.277, 2093.50, 2094.00, 2093.25, 2093.75, 2997, 1000, 2093.63, 2093.67, 2093.63, 952, 2045, 2091.12, 2093.01, 2089.23
2016/6/10, 10:34:13.55, 2093.75, 2093.75, 2093.25, 2093.50, 3023, 1000, 2093.56, 2093.50, 2093.50, 1843, 1180, 2091.35, 2093.16, 2089.53
2016/6/10, 10:34:51.65, 2093.50, 2093.75, 2093.00, 2093.25, 3104, 1000, 2093.38, 2093.33, 2093.38, 1722, 1382, 2091.53, 2093.33, 2089.72
2016/6/10, 10:35:29.10, 2093.25, 2093.50, 2092.75, 2093.00, 2869, 1000, 2093.13, 2093.08, 2093.13, 1548, 1321, 2091.67, 2093.46, 2089.88
2016/6/10, 10:36:37.42, 2093.00, 2093.00, 2092.25, 2092.25, 2970, 1000, 2092.63, 2092.50, 2092.63, 1647, 1323, 2091.72, 2093.51, 2089.94
2016/6/10, 10:37:17.74, 2092.25, 2092.50, 2091.75, 2092.00, 2977, 1000, 2092.13, 2092.08, 2092.13, 1867, 1110, 2091.75, 2093.52, 2089.98
2016/6/10, 10:38:09.17, 2092.00, 2092.25, 2091.75, 2092.00, 2918, 1000, 2092.00, 2092.00, 2092.00, 1375, 1543, 2091.77, 2093.48, 2090.07
2016/6/10, 10:39:23.54, 2092.00, 2092.00, 2091.00, 2091.00, 2557, 1000, 2091.50, 2091.33, 2091.50, 1770, 787, 2091.70, 2093.46, 2089.94
2016/6/10, 10:40:35.7, 2091.00, 2091.75, 2091.00, 2091.25, 2799, 1000, 2091.25, 2091.33, 2091.38, 1658, 1141, 2091.66, 2093.41, 2089.90
2016/6/10, 10:41:19.77, 2091.25, 2092.00, 2090.75, 2091.75, 2819, 1000, 2091.44, 2091.50, 2091.38, 1189, 1630, 2091.67, 2093.53, 2089.81
2016/6/10, 10:42:08.35, 2091.75, 2092.25, 2091.50, 2091.75, 2952, 1000, 2091.81, 2091.83, 2091.88, 1406, 1546, 2091.67, 2093.52, 2089.83
2016/6/10, 10:42:41.32, 2091.75, 2092.00, 2090.75, 2091.50, 2694, 1000, 2091.50, 2091.42, 2091.38, 1346, 1348, 2091.66, 2093.60, 2089.72
2016/6/10, 10:43:50.103, 2091.50, 2092.25, 2090.75, 2091.00, 2684, 1000, 2091.38, 2091.33, 2091.50, 1447, 1237, 2091.59, 2093.68, 2089.51
2016/6/10, 10:45:16.21, 2091.00, 2091.25, 2090.50, 2090.75, 2486, 1000, 2090.88, 2090.83, 2090.88, 1531, 955, 2091.51, 2093.56, 2089.47
2016/6/10, 10:46:17.2, 2090.75, 2090.75, 2090.00, 2090.25, 2808, 1000, 2090.44, 2090.33, 2090.38, 1568, 1240, 2091.39, 2093.40, 2089.39
2016/6/10, 10:47:21.26, 2090.25, 2090.50, 2089.75, 2090.00, 3004, 1000, 2090.13, 2090.08, 2090.13, 1469, 1535, 2091.26, 2093.24, 2089.28
2016/6/10, 10:48:26.39, 2090.00, 2090.25, 2089.50, 2089.50, 2729, 1000, 2089.81, 2089.75, 2089.88, 1563, 1166, 2091.09, 2093.04, 2089.15
2016/6/10, 10:49:09.116, 2089.50, 2091.00, 2089.50, 2090.75, 2794, 1000, 2090.19, 2090.42, 2090.25, 1098, 1696, 2091.06, 2093.15, 2088.97
2016/6/10, 10:50:11.182, 2090.75, 2091.00, 2090.25, 2090.50, 3170, 1000, 2090.63, 2090.58, 2090.63, 1652, 1518, 2091.01, 2093.06, 2088.96
2016/6/10, 10:51:08.23, 2090.50, 2091.25, 2090.50, 2090.75, 2694, 1000, 2090.75, 2090.83, 2090.88, 1378, 1316, 2090.98, 2093.00, 2088.97
2016/6/10, 10:52:11.77, 2090.75, 2091.00, 2090.00, 2090.00, 3376, 1000, 2090.44, 2090.33, 2090.50, 2173, 1203, 2090.89, 2092.93, 2088.85
2016/6/10, 10:52:55.488, 2090.00, 2090.25, 2089.50, 2090.00, 3386, 1000, 2089.94, 2089.92, 2089.88, 1702, 1684, 2090.80, 2092.81, 2088.80
2016/6/10, 10:53:15.47, 2090.00, 2090.50, 2089.75, 2089.75, 2788, 1000, 2090.00, 2090.00, 2090.13, 1459, 1329, 2090.70, 2092.68, 2088.73
2016/6/10, 10:54:31.23, 2089.75, 2090.25, 2089.25, 2089.75, 2408, 1000, 2089.75, 2089.75, 2089.75, 1375, 1033, 2090.61, 2092.61, 2088.61
2016/6/10, 10:55:38.64, 2089.75, 2090.50, 2089.50, 2090.25, 2648, 1000, 2090.00, 2090.08, 2090.00, 1218, 1430, 2090.58, 2092.60, 2088.55
2016/6/10, 10:56:29.44, 2090.25, 2091.00, 2090.00, 2090.75, 2859, 1000, 2090.50, 2090.58, 2090.50, 1182, 1677, 2090.60, 2092.64, 2088.55
2016/6/10, 10:57:43.58, 2090.75, 2091.25, 2090.50, 2090.75, 2603, 1000, 2090.81, 2090.83, 2090.88, 1280, 1323, 2090.61, 2092.62, 2088.60
2016/6/10, 10:59:02.57, 2090.75, 2091.25, 2090.50, 2091.00, 2568, 1000, 2090.88, 2090.92, 2090.88, 1365, 1203, 2090.65, 2092.63, 2088.67
2016/6/10, 10:59:58.16, 2091.00, 2091.50, 2090.75, 2091.50, 2403, 1000, 2091.19, 2091.25, 2091.13, 958, 1445, 2090.73, 2092.68, 2088.78
2016/6/10, 11:01:33.58, 2091.50, 2091.75, 2091.00, 2091.00, 2620, 1000, 2091.31, 2091.25, 2091.38, 1716, 904, 2090.75, 2092.68, 2088.83
2016/6/10, 11:02:35.41, 2091.00, 2091.25, 2090.25, 2090.50, 2664, 1000, 2090.75, 2090.67, 2090.75, 1368, 1296, 2090.73, 2092.69, 2088.77
2016/6/10, 11:03:46.39, 2090.50, 2091.75, 2090.50, 2091.25, 2667, 1000, 2091.00, 2091.17, 2091.13, 1030, 1637, 2090.78, 2092.82, 2088.74
2016/6/10, 11:05:04.9, 2091.25, 2091.75, 2090.75, 2091.50, 3245, 1000, 2091.31, 2091.33, 2091.25, 1697, 1548, 2090.85, 2092.91, 2088.79
2016/6/10, 11:07:00.7, 2091.50, 2092.50, 2091.25, 2092.50, 2768, 1000, 2091.94, 2092.08, 2091.88, 978, 1790, 2091.01, 2093.14, 2088.87
2016/6/10, 11:07:57.9, 2092.50, 2092.75, 2092.25, 2092.75, 3280, 1000, 2092.56, 2092.58, 2092.50, 1378, 1902, 2091.17, 2093.21, 2089.14
2016/6/10, 11:08:50.54, 2092.75, 2093.25, 2092.50, 2093.25, 2992, 1000, 2092.94, 2093.00, 2092.88, 1219, 1773, 2091.37, 2093.37, 2089.37
2016/6/10, 11:10:03.12, 2093.25, 2093.50, 2092.50, 2093.25, 3423, 1000, 2093.13, 2093.08, 2093.00, 1600, 1823, 2091.55, 2093.57, 2089.52
2016/6/10, 11:10:57.39, 2093.25, 2093.75, 2092.75, 2093.50, 3187, 1000, 2093.31, 2093.33, 2093.25, 1318, 1869, 2091.73, 2093.78, 2089.69
2016/6/10, 11:12:38.25, 2093.50, 2093.50, 2092.50, 2092.75, 2737, 1000, 2093.06, 2092.92, 2093.00, 1674, 1063, 2091.83, 2093.90, 2089.76
2016/6/10, 11:13:50.86, 2092.50, 2093.25, 2092.25, 2093.00, 3076, 1000, 2092.75, 2092.83, 2092.75, 1789, 1287, 2091.94, 2094.03, 2089.86
2016/6/10, 11:15:26.65, 2093.00, 2093.00, 2091.75, 2091.75, 2462, 1000, 2092.38, 2092.17, 2092.38, 1628, 834, 2091.92, 2094.08, 2089.76
2016/6/10, 11:16:48.25, 2091.75, 2092.25, 2091.25, 2092.00, 2566, 1000, 2091.81, 2091.83, 2091.75, 1271, 1295, 2091.93, 2094.10, 2089.76
2016/6/10, 11:18:24.13, 2092.00, 2092.75, 2091.75, 2092.25, 2320, 1000, 2092.19, 2092.25, 2092.25, 1176, 1144, 2091.96, 2094.14, 2089.79
2016/6/10, 11:19:54.32, 2092.25, 2093.25, 2092.25, 2092.75, 2628, 1000, 2092.63, 2092.75, 2092.75, 1100, 1528, 2092.04, 2094.22, 2089.85
2016/6/10, 11:20:18.36, 2092.75, 2092.75, 2091.50, 2092.25, 2598, 1000, 2092.31, 2092.17, 2092.13, 1473, 1125, 2092.06, 2094.30, 2089.81
2016/6/10, 11:21:29.40, 2092.25, 2093.00, 2092.00, 2092.75, 2442, 1000, 2092.50, 2092.58, 2092.50, 1138, 1304, 2092.12, 2094.37, 2089.88
2016/6/10, 11:23:09.55, 2092.75, 2093.00, 2092.00, 2093.00, 2584, 1000, 2092.69, 2092.67, 2092.50, 1301, 1283, 2092.21, 2094.45, 2089.96
2016/6/10, 11:24:47.4, 2093.00, 2093.50, 2092.50, 2092.50, 2644, 1000, 2092.88, 2092.83, 2093.00, 1219, 1425, 2092.23, 2094.48, 2089.99
2016/6/10, 11:26:00.43, 2092.50, 2092.75, 2091.75, 2092.00, 2743, 1000, 2092.25, 2092.17, 2092.25, 1429, 1314, 2092.21, 2094.46, 2089.96
2016/6/10, 11:26:54.103, 2092.00, 2092.25, 2091.25, 2091.50, 2596, 1000, 2091.75, 2091.67, 2091.75, 1624, 972, 2092.14, 2094.39, 2089.90
2016/6/10, 11:27:32.39, 2091.50, 2091.50, 2090.75, 2091.00, 2614, 1000, 2091.19, 2091.08, 2091.13, 1582, 1032, 2092.04, 2094.23, 2089.84
2016/6/10, 11:28:07.73, 2091.00, 2092.00, 2090.75, 2091.75, 2871, 1000, 2091.38, 2091.50, 2091.38, 1307, 1564, 2092.01, 2094.26, 2089.75
2016/6/10, 11:29:20.5, 2091.75, 2092.00, 2091.25, 2091.75, 2664, 1000, 2091.69, 2091.67, 2091.63, 1368, 1296, 2091.98, 2094.18, 2089.79
2016/6/10, 11:30:31.5, 2091.75, 2092.75, 2091.50, 2092.25, 2896, 1000, 2092.06, 2092.17, 2092.13, 1115, 1781, 2092.01, 2094.27, 2089.75
2016/6/10, 11:32:39.1, 2092.50, 2092.50, 2091.25, 2091.75, 2666, 1000, 2092.00, 2091.83, 2091.88, 1559, 1107, 2091.98, 2094.30, 2089.67
2016/6/10, 11:34:09.21, 2091.75, 2091.75, 2090.75, 2091.25, 2635, 1000, 2091.38, 2091.25, 2091.25, 1354, 1281, 2091.91, 2094.22, 2089.61
2016/6/10, 11:35:54.13, 2091.25, 2091.50, 2090.75, 2091.50, 2743, 1000, 2091.25, 2091.25, 2091.13, 1403, 1340, 2091.88, 2094.12, 2089.63
2016/6/10, 11:38:15.119, 2091.50, 2091.50, 2090.25, 2090.50, 3164, 1000, 2090.94, 2090.75, 2090.88, 2084, 1080, 2091.74, 2094.05, 2089.44
2016/6/10, 11:39:00.4, 2090.50, 2091.00, 2090.00, 2090.50, 3159, 1000, 2090.50, 2090.50, 2090.50, 1699, 1460, 2091.63, 2093.92, 2089.33
2016/6/10, 11:40:42.51, 2090.50, 2091.50, 2090.25, 2090.75, 3068, 1000, 2090.75, 2090.83, 2090.88, 1609, 1459, 2091.54, 2093.89, 2089.19
